#compiler;opt;program;seed;length;work;energy(J);time(s)
g++;-O2;cvector;5;1024;g;5.10;0.100385715
g++;-O2;cvector;6;1024;g;5.72;0.110715951
g++;-O2;cvector;7;1024;g;5.22;0.116482463
g++;-O2;cvector;8;1024;g;5.68;0.108946663
g++;-O2;cvector;9;1024;g;5.80;0.113986266
g++;-O2;cvector;0;1024;h;0.72;0.014335315
g++;-O2;cvector;1;1024;h;0.78;0.014056223
g++;-O2;cvector;2;1024;h;0.79;0.014949272
g++;-O2;cvector;3;1024;h;0.92;0.018213466
g++;-O2;cvector;4;1024;h;0.76;0.014786609
g++;-O2;cvector;5;1024;h;0.64;0.014507026
g++;-O2;cvector;6;1024;h;0.66;0.014352968
g++;-O2;cvector;7;1024;h;0.69;0.015355201
g++;-O2;cvector;8;1024;h;0.64;0.014312142
g++;-O2;cvector;9;1024;h;0.64;0.013934626
g++;-O2;cvector;0;1024;i;0.56;0.012312212
g++;-O2;cvector;1;1024;i;0.59;0.011831684
g++;-O2;cvector;2;1024;i;0.66;0.012070089
g++;-O2;cvector;3;1024;i;0.72;0.012312993
g++;-O2;cvector;4;1024;i;0.88;0.013118890
g++;-O2;cvector;5;1024;i;0.65;0.012376552
g++;-O2;cvector;6;1024;i;0.62;0.011916772
g++;-O2;cvector;7;1024;i;0.65;0.012394275
g++;-O2;cvector;8;1024;i;0.63;0.012131875
g++;-O2;cvector;9;1024;i;0.64;0.012358068
g++;-O2;cvector;0;2048;g;5.71;0.106647263
g++;-O2;cvector;1;2048;g;5.50;0.107899114
g++;-O2;cvector;2;2048;g;6.33;0.110192862
g++;-O2;cvector;3;2048;g;6.49;0.117237304
g++;-O2;cvector;4;2048;g;5.97;0.114046167
g++;-O2;cvector;5;2048;g;4.80;0.102355397
g++;-O2;cvector;6;2048;g;5.80;0.114092715
g++;-O2;cvector;7;2048;g;5.30;0.107637344
g++;-O2;cvector;8;2048;g;5.11;0.107190258
g++;-O2;cvector;9;2048;g;5.84;0.106049396
g++;-O2;cvector;0;2048;h;1.04;0.019094563
g++;-O2;cvector;1;2048;h;1.00;0.018535298
g++;-O2;cvector;2;2048;h;0.96;0.018842843
g++;-O2;cvector;3;2048;h;0.97;0.017999326
g++;-O2;cvector;4;2048;h;1.01;0.019591243
g++;-O2;cvector;5;2048;h;0.85;0.018592405
g++;-O2;cvector;6;2048;h;0.87;0.019002141
g++;-O2;cvector;7;2048;h;0.87;0.018416466
g++;-O2;cvector;8;2048;h;0.90;0.018689657
g++;-O2;cvector;9;2048;h;0.89;0.019095566
g++;-O2;cvector;0;2048;i;0.65;0.014267648
g++;-O2;cvector;1;2048;i;0.69;0.014040033
g++;-O2;cvector;2;2048;i;0.61;0.013738648
g++;-O2;cvector;3;2048;i;0.71;0.013618184
g++;-O2;cvector;4;2048;i;0.68;0.013884772
g++;-O2;cvector;5;2048;i;0.81;0.014317041
g++;-O2;cvector;6;2048;i;0.81;0.014121165
g++;-O2;cvector;7;2048;i;0.69;0.013674028
g++;-O2;cvector;8;2048;i;0.67;0.013826924
g++;-O2;cvector;9;2048;i;0.68;0.013686892
g++;-O2;string;0;512;g;4.91;0.100417344
g++;-O2;string;1;512;g;5.75;0.107270849
g++;-O2;string;2;512;g;5.09;0.099507242
g++;-O2;string;3;512;g;5.59;0.108394841
g++;-O2;string;4;512;g;5.03;0.099611377
g++;-O2;string;5;512;g;4.81;0.097664667
g++;-O2;string;6;512;g;5.61;0.105945030
g++;-O2;string;7;512;g;5.71;0.101007498
g++;-O2;string;8;512;g;5.01;0.097922329
g++;-O2;string;9;512;g;5.95;0.110554449
g++;-O2;string;0;512;h;0.43;0.008205803
g++;-O2;string;1;512;h;0.49;0.007808220
g++;-O2;string;2;512;h;0.42;0.008007763
g++;-O2;string;3;512;h;0.43;0.008030485
g++;-O2;string;4;512;h;0.45;0.008147574
g++;-O2;string;5;512;h;0.43;0.008701731
g++;-O2;string;6;512;h;0.45;0.008688867
g++;-O2;string;7;512;h;0.40;0.007799183
g++;-O2;string;8;512;h;0.45;0.008210392
g++;-O2;string;9;512;h;0.46;0.008157663
g++;-O2;string;0;512;i;0.37;0.007250538
g++;-O2;string;1;512;i;0.45;0.007107160
g++;-O2;string;2;512;i;0.61;0.009500344
g++;-O2;string;3;512;i;0.43;0.007332000
g++;-O2;string;4;512;i;0.46;0.007977687
g++;-O2;string;5;512;i;0.34;0.007459017
g++;-O2;string;6;512;i;0.46;0.008108782
g++;-O2;string;7;512;i;0.36;0.007458066
g++;-O2;string;8;512;i;0.41;0.007674650
g++;-O2;string;9;512;i;0.41;0.008064910
g++;-O2;string;0;1024;g;4.46;0.097680847
g++;-O2;string;1;1024;g;4.62;0.099922429
g++;-O2;string;2;1024;g;5.00;0.109331312
g++;-O2;string;3;1024;g;5.79;0.107614872
g++;-O2;string;4;1024;g;5.67;0.108433743
g++;-O2;string;5;1024;g;5.98;0.111428253
g++;-O2;string;6;1024;g;5.56;0.098229193
g++;-O2;string;7;1024;g;5.24;0.098355358
g++;-O2;string;8;1024;g;4.97;0.101511140
g++;-O2;string;9;1024;g;5.39;0.106150314
g++;-O2;string;0;1024;h;0.59;0.011152563
g++;-O2;string;1;1024;h;0.78;0.013378306
g++;-O2;string;2;1024;h;0.60;0.011034362
g++;-O2;string;3;1024;h;0.64;0.011359591
g++;-O2;string;4;1024;h;0.59;0.010874854
g++;-O2;string;5;1024;h;0.58;0.010905752
g++;-O2;string;6;1024;h;0.56;0.010713262
g++;-O2;string;7;1024;h;0.53;0.010739101
g++;-O2;string;8;1024;h;0.53;0.011160057
g++;-O2;string;9;1024;h;0.54;0.010807838
g++;-O2;string;0;1024;i;0.42;0.008796899
g++;-O2;string;1;1024;i;0.41;0.008538396
g++;-O2;string;2;1024;i;0.42;0.008416176
g++;-O2;string;3;1024;i;0.39;0.008692354
g++;-O2;string;4;1024;i;0.44;0.008647309
g++;-O2;string;5;1024;i;0.37;0.008474657
g++;-O2;string;6;1024;i;0.47;0.008777803
g++;-O2;string;7;1024;i;0.45;0.009024375
g++;-O2;string;8;1024;i;0.44;0.008479275
g++;-O2;string;9;1024;i;0.45;0.008761703
g++;-O2;string;0;2048;g;4.71;0.109714208
g++;-O2;string;1;2048;g;4.33;0.098378011
g++;-O2;string;2;2048;g;5.63;0.107609322
g++;-O2;string;3;2048;g;5.44;0.104989684
g++;-O2;string;4;2048;g;5.51;0.108494146
g++;-O2;string;5;2048;g;5.06;0.108213662
g++;-O2;string;6;2048;g;5.52;0.107924702
g++;-O2;string;7;2048;g;4.95;0.099188096
g++;-O2;string;8;2048;g;4.58;0.098193717
g++;-O2;string;9;2048;g;5.39;0.107461916
g++;-O2;string;0;2048;h;0.87;0.016391189
g++;-O2;string;1;2048;h;0.88;0.015502778
g++;-O2;string;2;2048;h;0.82;0.015483833
g++;-O2;string;3;2048;h;0.78;0.015236540
g++;-O2;string;4;2048;h;0.85;0.016060110
g++;-O2;string;5;2048;h;0.94;0.015716498
g++;-O2;string;6;2048;h;0.89;0.015422007
g++;-O2;string;7;2048;h;0.88;0.015789404
g++;-O2;string;8;2048;h;0.85;0.016051003
g++;-O2;string;9;2048;h;0.85;0.015800434
g++;-O2;string;0;2048;i;0.54;0.010283599
g++;-O2;string;1;2048;i;0.46;0.010876898
g++;-O2;string;2;2048;i;0.45;0.010659812
g++;-O2;string;3;2048;i;0.54;0.011362025
g++;-O2;string;4;2048;i;0.48;0.010374429
g++;-O2;string;5;2048;i;0.46;0.010585022
g++;-O2;string;6;2048;i;0.52;0.010918075
g++;-O2;string;7;2048;i;0.49;0.010526002
g++;-O2;string;8;2048;i;0.50;0.010533436
g++;-O2;string;9;2048;i;0.53;0.010678678
g++;-O3;bitset;0;512;g;4.42;0.104079692
g++;-O3;bitset;1;512;g;4.75;0.106420539
g++;-O3;bitset;2;512;g;5.46;0.110752118
g++;-O3;bitset;3;512;g;6.06;0.115741708
g++;-O3;bitset;4;512;g;5.68;0.111157477
g++;-O3;bitset;5;512;g;4.98;0.107628087
g++;-O3;bitset;6;512;g;5.89;0.114079611
g++;-O3;bitset;7;512;g;4.92;0.099496352
g++;-O3;bitset;8;512;g;4.95;0.107195658
g++;-O3;bitset;9;512;g;5.85;0.108018607
g++;-O3;bitset;0;512;h;0.25;0.004768095
g++;-O3;bitset;1;512;h;0.30;0.004850400
g++;-O3;bitset;2;512;h;0.31;0.006119573
g++;-O3;bitset;3;512;h;0.29;0.004916864
g++;-O3;bitset;4;512;h;0.30;0.005122538
g++;-O3;bitset;5;512;h;0.22;0.004763187
g++;-O3;bitset;6;512;h;0.21;0.004579774
g++;-O3;bitset;7;512;h;0.18;0.004660734
g++;-O3;bitset;8;512;h;0.22;0.004663500
g++;-O3;bitset;9;512;h;0.18;0.004400258
g++;-O3;bitset;0;512;i;0.18;0.004157504
g++;-O3;bitset;1;512;i;0.18;0.004221614
g++;-O3;bitset;2;512;i;0.23;0.004240269
g++;-O3;bitset;3;512;i;0.23;0.004426967
g++;-O3;bitset;4;512;i;0.24;0.004341678
g++;-O3;bitset;5;512;i;0.20;0.004382925
g++;-O3;bitset;6;512;i;0.20;0.004379960
g++;-O3;bitset;7;512;i;0.25;0.004517677
g++;-O3;bitset;8;512;i;0.24;0.004389417
g++;-O3;bitset;9;512;i;0.20;0.004207668
g++;-O3;bitset;0;1024;g;5.37;0.110891048
g++;-O3;bitset;1;1024;g;4.66;0.106909954
g++;-O3;bitset;2;1024;g;5.42;0.110395762
g++;-O3;bitset;3;1024;g;5.65;0.109136738
g++;-O3;bitset;4;1024;g;5.82;0.117983500
g++;-O3;bitset;5;1024;g;5.25;0.114287710
g++;-O3;bitset;6;1024;g;5.75;0.110517991
g++;-O3;bitset;7;1024;g;5.10;0.111224632
g++;-O3;bitset;8;1024;g;5.91;0.116620913
g++;-O3;bitset;9;1024;g;5.59;0.114317045
g++;-O3;bitset;0;1024;h;0.28;0.005521594
g++;-O3;bitset;1;1024;h;0.32;0.005745964
g++;-O3;bitset;2;1024;h;0.28;0.005766813
g++;-O3;bitset;3;1024;h;0.35;0.006537484
g++;-O3;bitset;4;1024;h;0.26;0.005592918
g++;-O3;bitset;5;1024;h;0.29;0.005746304
g++;-O3;bitset;6;1024;h;0.28;0.005822958
g++;-O3;bitset;7;1024;h;0.34;0.006177010
g++;-O3;bitset;8;1024;h;0.41;0.006710558
g++;-O3;bitset;9;1024;h;0.36;0.005804444
g++;-O3;bitset;0;1024;i;0.27;0.005456052
g++;-O3;bitset;1;1024;i;0.24;0.004969191
g++;-O3;bitset;2;1024;i;0.21;0.004844648
g++;-O3;bitset;3;1024;i;0.26;0.004822477
g++;-O3;bitset;4;1024;i;0.25;0.004871459
g++;-O3;bitset;5;1024;i;0.30;0.005247783
g++;-O3;bitset;6;1024;i;0.26;0.005015248
g++;-O3;bitset;7;1024;i;0.27;0.005067515
g++;-O3;bitset;8;1024;i;0.24;0.005091851
g++;-O3;bitset;9;1024;i;0.29;0.005764469
g++;-O3;bitset;0;2048;g;4.69;0.108097174
g++;-O3;bitset;1;2048;g;5.25;0.108344917
g++;-O3;bitset;2;2048;g;4.87;0.112518371
g++;-O3;bitset;3;2048;g;5.61;0.111272090
g++;-O3;bitset;4;2048;g;5.48;0.115732721
g++;-O3;bitset;5;2048;g;5.63;0.112416341
g++;-O3;bitset;6;2048;g;5.27;0.105264237
g++;-O3;bitset;7;2048;g;5.03;0.116149140
g++;-O3;bitset;8;2048;g;5.96;0.117114465
g++;-O3;bitset;9;2048;g;5.90;0.110778247
g++;-O3;bitset;0;2048;h;0.38;0.007858394
g++;-O3;bitset;1;2048;h;0.35;0.006743129
g++;-O3;bitset;2;2048;h;0.26;0.006622012
g++;-O3;bitset;3;2048;h;0.40;0.006819121
g++;-O3;bitset;4;2048;h;0.47;0.009205814
g++;-O3;bitset;5;2048;h;0.30;0.006728201
g++;-O3;bitset;6;2048;h;0.36;0.006725155
g++;-O3;bitset;7;2048;h;0.36;0.006846201
g++;-O3;bitset;8;2048;h;0.37;0.006944044
g++;-O3;bitset;9;2048;h;0.34;0.006656897
g++;-O3;bitset;0;2048;i;0.34;0.005563803
g++;-O3;bitset;1;2048;i;0.26;0.005590574
g++;-O3;bitset;2;2048;i;0.31;0.005512688
g++;-O3;bitset;3;2048;i;0.33;0.006742357
g++;-O3;bitset;4;2048;i;0.22;0.005523208
g++;-O3;bitset;5;2048;i;0.22;0.005504252
g++;-O3;bitset;6;2048;i;0.22;0.005445733
g++;-O3;bitset;7;2048;i;0.27;0.005562390
g++;-O3;bitset;8;2048;i;0.26;0.005588860
g++;-O3;bitset;9;2048;i;0.26;0.005532596
g++;-O3;bvector;0;512;g;4.38;0.105627006
g++;-O3;bvector;1;512;g;4.63;0.102378872
g++;-O3;bvector;2;512;g;5.30;0.109463770
g++;-O3;bvector;3;512;g;5.56;0.104910516
g++;-O3;bvector;4;512;g;4.96;0.101946914
g++;-O3;bvector;5;512;g;4.96;0.106224232
g++;-O3;bvector;6;512;g;5.18;0.103003179
g++;-O3;bvector;7;512;g;5.17;0.097828092
g++;-O3;bvector;8;512;g;4.47;0.092427815
g++;-O3;bvector;9;512;g;5.12;0.102118054
g++;-O3;bvector;0;512;h;0.37;0.006478213
g++;-O3;bvector;1;512;h;0.30;0.004910582
g++;-O3;bvector;2;512;h;0.23;0.004589532
g++;-O3;bvector;3;512;h;0.28;0.004566890
g++;-O3;bvector;4;512;h;0.20;0.004576958
g++;-O3;bvector;5;512;h;0.25;0.004635247
g++;-O3;bvector;6;512;h;0.23;0.004569274
g++;-O3;bvector;7;512;h;0.18;0.004600282
g++;-O3;bvector;8;512;h;0.22;0.004611512
g++;-O3;bvector;9;512;h;0.17;0.004563574
g++;-O3;bvector;0;512;i;0.23;0.004496678
g++;-O3;bvector;1;512;i;0.24;0.004507568
g++;-O3;bvector;2;512;i;0.20;0.004414004
g++;-O3;bvector;3;512;i;0.20;0.004552372
g++;-O3;bvector;4;512;i;0.23;0.004906213
g++;-O3;bvector;5;512;i;0.23;0.004407762
g++;-O3;bvector;6;512;i;0.22;0.004463707
g++;-O3;bvector;7;512;i;0.25;0.004458627
g++;-O3;bvector;8;512;i;0.20;0.004411769
g++;-O3;bvector;9;512;i;0.20;0.004487481
g++;-O3;bvector;0;1024;g;5.37;0.107797384
g++;-O3;bvector;1;1024;g;4.41;0.097380024
g++;-O3;bvector;2;1024;g;5.54;0.108398779
g++;-O3;bvector;3;1024;g;5.43;0.105742161
g++;-O3;bvector;4;1024;g;4.81;0.101277673
g++;-O3;bvector;5;1024;g;5.15;0.100411182
g++;-O3;bvector;6;1024;g;5.27;0.100984254
g++;-O3;bvector;7;1024;g;4.77;0.095282212
g++;-O3;bvector;8;1024;g;4.35;0.098617409
g++;-O3;bvector;9;1024;g;5.51;0.108687578
g++;-O3;bvector;0;1024;h;0.32;0.005587848
g++;-O3;bvector;1;1024;h;0.30;0.005559495
g++;-O3;bvector;2;1024;h;0.41;0.006569925
g++;-O3;bvector;3;1024;h;0.30;0.005699728
g++;-O3;bvector;4;1024;h;0.32;0.005729222
g++;-O3;bvector;5;1024;h;0.27;0.005750672
g++;-O3;bvector;6;1024;h;0.22;0.005483904
g++;-O3;bvector;7;1024;h;0.23;0.005398014
g++;-O3;bvector;8;1024;h;0.27;0.005415797
g++;-O3;bvector;9;1024;h;0.27;0.005430154
g++;-O3;bvector;0;1024;i;0.22;0.005142256
g++;-O3;bvector;1;1024;i;0.27;0.005263472
g++;-O3;bvector;2;1024;i;0.22;0.005143237
g++;-O3;bvector;3;1024;i;0.22;0.005187049
g++;-O3;bvector;4;1024;i;0.22;0.005023163
g++;-O3;bvector;5;1024;i;0.23;0.005066664
g++;-O3;bvector;6;1024;i;0.25;0.005128209
g++;-O3;bvector;7;1024;i;0.26;0.005149839
g++;-O3;bvector;8;1024;i;0.26;0.005139039
g++;-O3;bvector;9;1024;i;0.30;0.005171901
g++;-O3;bvector;0;2048;g;5.09;0.103694912
g++;-O3;bvector;1;2048;g;5.02;0.111581479
g++;-O3;bvector;2;2048;g;5.28;0.109557415
g++;-O3;bvector;3;2048;g;5.45;0.105558437
g++;-O3;bvector;4;2048;g;4.78;0.104024198
g++;-O3;bvector;5;2048;g;5.37;0.096456157
g++;-O3;bvector;6;2048;g;5.40;0.109085593
g++;-O3;bvector;7;2048;g;4.82;0.097045480
g++;-O3;bvector;8;2048;g;4.54;0.103510588
g++;-O3;bvector;9;2048;g;5.18;0.103630963
g++;-O3;bvector;0;2048;h;0.46;0.008158786
g++;-O3;bvector;1;2048;h;0.42;0.007696541
g++;-O3;bvector;2;2048;h;0.45;0.007528327
g++;-O3;bvector;3;2048;h;0.38;0.007392312
g++;-O3;bvector;4;2048;h;0.37;0.007435192
g++;-O3;bvector;5;2048;h;0.31;0.007442446
g++;-O3;bvector;6;2048;h;0.30;0.007359071
g++;-O3;bvector;7;2048;h;0.35;0.007270205
g++;-O3;bvector;8;2048;h;0.30;0.007256468
g++;-O3;bvector;9;2048;h;0.32;0.007232423
g++;-O3;bvector;0;2048;i;0.28;0.005967619
g++;-O3;bvector;1;2048;i;0.22;0.005699978
g++;-O3;bvector;2;2048;i;0.31;0.005739712
g++;-O3;bvector;3;2048;i;0.29;0.005726478
g++;-O3;bvector;4;2048;i;0.25;0.005712422
g++;-O3;bvector;5;2048;i;0.30;0.005726888
g++;-O3;bvector;6;2048;i;0.25;0.005684328
g++;-O3;bvector;7;2048;i;0.33;0.005812719
g++;-O3;bvector;8;2048;i;0.25;0.005757606
g++;-O3;bvector;9;2048;i;0.30;0.005933124
g++;-O3;cvector;0;512;g;4.08;0.100863028
g++;-O3;cvector;1;512;g;4.60;0.099384443
g++;-O3;cvector;2;512;g;4.78;0.097583715
g++;-O3;cvector;3;512;g;5.17;0.101465524
g++;-O3;cvector;4;512;g;5.05;0.101621055
g++;-O3;cvector;5;512;g;5.48;0.092581903
g++;-O3;cvector;6;512;g;5.22;0.101081246
g++;-O3;cvector;7;512;g;5.25;0.108361198
g++;-O3;cvector;8;512;g;4.38;0.098978874
g++;-O3;cvector;9;512;g;5.48;0.106432392
g++;-O3;cvector;0;512;h;0.21;0.003723142
g++;-O3;cvector;1;512;h;0.19;0.003612835
g++;-O3;cvector;2;512;h;0.20;0.003561299
g++;-O3;cvector;3;512;h;0.16;0.003607826
g++;-O3;cvector;4;512;h;0.17;0.003613948
g++;-O3;cvector;5;512;h;0.18;0.003625339
g++;-O3;cvector;6;512;h;0.21;0.003682746
g++;-O3;cvector;7;512;h;0.21;0.003708104
g++;-O3;cvector;8;512;h;0.17;0.003713443
g++;-O3;cvector;9;512;h;0.13;0.003633544
g++;-O3;cvector;0;512;i;0.18;0.003505365
g++;-O3;cvector;1;512;i;0.13;0.003621942
g++;-O3;cvector;2;512;i;0.21;0.003720126
g++;-O3;cvector;3;512;i;0.20;0.003601835
g++;-O3;cvector;4;512;i;0.13;0.003646288
g++;-O3;cvector;5;512;i;0.18;0.003588600
g++;-O3;cvector;6;512;i;0.13;0.003579453
g++;-O3;cvector;7;512;i;0.14;0.003623735
g++;-O3;cvector;8;512;i;0.17;0.003625409
g++;-O3;cvector;9;512;i;0.18;0.003641298
g++;-O3;cvector;0;1024;g;4.76;0.096899938
g++;-O3;cvector;1;1024;g;4.20;0.092970410
g++;-O3;cvector;2;1024;g;4.49;0.104157207
g++;-O3;cvector;3;1024;g;4.88;0.093451730
g++;-O3;cvector;4;1024;g;4.96;0.098044276
g++;-O3;cvector;5;1024;g;4.98;0.097290648
g++;-O3;cvector;6;1024;g;5.24;0.096284616
g++;-O3;cvector;7;1024;g;4.78;0.101271130
g++;-O3;cvector;8;1024;g;5.37;0.107645310
g++;-O3;cvector;9;1024;g;5.38;0.104012457
g++;-O3;cvector;0;1024;h;0.27;0.004263632
g++;-O3;cvector;1;1024;h;0.27;0.004935689
g++;-O3;cvector;2;1024;h;0.24;0.004594200
g++;-O3;cvector;3;1024;h;0.29;0.004329085
g++;-O3;cvector;4;1024;h;0.20;0.004705688
g++;-O3;cvector;5;1024;h;0.20;0.004296093
g++;-O3;cvector;6;1024;h;0.21;0.004091260
g++;-O3;cvector;7;1024;h;0.19;0.004192950
g++;-O3;cvector;8;1024;h;0.21;0.004104294
g++;-O3;cvector;9;1024;h;0.25;0.004619919
g++;-O3;cvector;0;1024;i;0.20;0.004032690
g++;-O3;cvector;1;1024;i;0.21;0.004385960
g++;-O3;cvector;2;1024;i;0.21;0.004205543
g++;-O3;cvector;3;1024;i;0.19;0.004034534
g++;-O3;cvector;4;1024;i;0.17;0.003945046
g++;-O3;cvector;5;1024;i;0.18;0.003856030
g++;-O3;cvector;6;1024;i;0.18;0.004030467
g++;-O3;cvector;7;1024;i;0.18;0.004165850
g++;-O3;cvector;8;1024;i;0.20;0.004063758
g++;-O3;cvector;9;1024;i;0.21;0.004143397
g++;-O3;cvector;0;2048;g;4.29;0.096579157
g++;-O3;cvector;1;2048;g;4.37;0.099021003
g++;-O3;cvector;2;2048;g;4.59;0.096449786
g++;-O3;cvector;3;2048;g;5.47;0.102472707
g++;-O3;cvector;4;2048;g;5.15;0.107149813
g++;-O3;cvector;5;2048;g;5.42;0.101939440
g++;-O3;cvector;6;2048;g;5.82;0.100151026
g++;-O3;cvector;7;2048;g;4.97;0.102948426
g++;-O3;cvector;8;2048;g;4.37;0.098137331
g++;-O3;cvector;9;2048;g;5.09;0.102608742
g++;-O3;cvector;0;2048;h;0.26;0.004905873
g++;-O3;cvector;1;2048;h;0.30;0.005151252
g++;-O3;cvector;2;2048;h;0.28;0.005122909
g++;-O3;cvector;3;2048;h;0.29;0.005223628
g++;-O3;cvector;4;2048;h;0.28;0.005111818
g++;-O3;cvector;5;2048;h;0.28;0.004999799
g++;-O3;cvector;6;2048;h;0.25;0.004912896
g++;-O3;cvector;7;2048;h;0.23;0.005057096
g++;-O3;cvector;8;2048;h;0.29;0.005850559
g++;-O3;cvector;9;2048;h;0.23;0.005224729
g++;-O3;cvector;0;2048;i;0.18;0.004404876
g++;-O3;cvector;1;2048;i;0.17;0.004503471
g++;-O3;cvector;2;2048;i;0.22;0.004267941
g++;-O3;cvector;3;2048;i;0.19;0.004412050
g++;-O3;cvector;4;2048;i;0.20;0.004327522
g++;-O3;cvector;5;2048;i;0.25;0.004427338
g++;-O3;cvector;6;2048;i;0.20;0.004516936
g++;-O3;cvector;7;2048;i;0.20;0.004616702
g++;-O3;cvector;8;2048;i;0.19;0.004559425
g++;-O3;cvector;9;2048;i;0.28;0.004333162
g++;-O3;string;0;512;g;4.02;0.097085905
g++;-O3;string;1;512;g;4.37;0.098644028
g++;-O3;string;2;512;g;5.27;0.099442392
g++;-O3;string;3;512;g;5.23;0.102644459
g++;-O3;string;4;512;g;4.80;0.094568598
g++;-O3;string;5;512;g;4.97;0.102535905
g++;-O3;string;6;512;g;4.76;0.090377862
g++;-O3;string;7;512;g;5.43;0.101584146
g++;-O3;string;8;512;g;4.47;0.093316167
g++;-O3;string;9;512;g;4.76;0.095200840
g++;-O3;string;0;512;h;0.16;0.002309529
g++;-O3;string;1;512;h;0.12;0.002397833
g++;-O3;string;2;512;h;0.11;0.002330648
g++;-O3;string;3;512;h;0.10;0.002303978
g++;-O3;string;4;512;h;0.10;0.002265987
g++;-O3;string;5;512;h;0.12;0.002341829
g++;-O3;string;6;512;h;0.15;0.002303928
g++;-O3;string;7;512;h;0.10;0.002318455
g++;-O3;string;8;512;h;0.14;0.002386362
g++;-O3;string;9;512;h;0.16;0.002309378
g++;-O3;string;0;512;i;0.09;0.002427158
g++;-O3;string;1;512;i;0.09;0.002367356
g++;-O3;string;2;512;i;0.09;0.002249095
g++;-O3;string;3;512;i;0.16;0.002338934
g++;-O3;string;4;512;i;0.10;0.002277749
g++;-O3;string;5;512;i;0.10;0.002311182
g++;-O3;string;6;512;i;0.11;0.002557762
g++;-O3;string;7;512;i;0.18;0.002474958
g++;-O3;string;8;512;i;0.11;0.002444962
g++;-O3;string;9;512;i;0.16;0.002524641
g++;-O3;string;0;1024;g;4.49;0.098087217
g++;-O3;string;1;1024;g;4.27;0.097625093
g++;-O3;string;2;1024;g;4.92;0.099735529
g++;-O3;string;3;1024;g;4.80;0.091494950
g++;-O3;string;4;1024;g;5.30;0.100314492
g++;-O3;string;5;1024;g;4.44;0.087601922
g++;-O3;string;6;1024;g;5.04;0.100402897
g++;-O3;string;7;1024;g;5.57;0.103778378
g++;-O3;string;8;1024;g;4.77;0.097119408
g++;-O3;string;9;1024;g;5.05;0.100152619
g++;-O3;string;0;1024;h;0.16;0.003095819
g++;-O3;string;1;1024;h;0.23;0.003309097
g++;-O3;string;2;1024;h;0.15;0.003144369
g++;-O3;string;3;1024;h;0.16;0.002986254
g++;-O3;string;4;1024;h;0.16;0.002884073
g++;-O3;string;5;1024;h;0.16;0.002951519
g++;-O3;string;6;1024;h;0.15;0.002988267
g++;-O3;string;7;1024;h;0.15;0.002874765
g++;-O3;string;8;1024;h;0.14;0.002924488
g++;-O3;string;9;1024;h;0.20;0.003682376
g++;-O3;string;0;1024;i;0.09;0.002794895
g++;-O3;string;1;1024;i;0.13;0.002707322
g++;-O3;string;2;1024;i;0.09;0.002716119
g++;-O3;string;3;1024;i;0.11;0.002674822
g++;-O3;string;4;1024;i;0.13;0.002720206
g++;-O3;string;5;1024;i;0.14;0.002735796
g++;-O3;string;6;1024;i;0.14;0.002724625
g++;-O3;string;7;1024;i;0.11;0.002711900
g++;-O3;string;8;1024;i;0.09;0.002667217
g++;-O3;string;9;1024;i;0.14;0.002741005
g++;-O3;string;0;2048;g;4.91;0.105776876
g++;-O3;string;1;2048;g;4.14;0.091934543
g++;-O3;string;2;2048;g;4.18;0.094584648
g++;-O3;string;3;2048;g;5.08;0.096442953
g++;-O3;string;4;2048;g;5.41;0.106929852
g++;-O3;string;5;2048;g;5.29;0.101674765
g++;-O3;string;6;2048;g;4.95;0.092362263
g++;-O3;string;7;2048;g;4.97;0.098337795
g++;-O3;string;8;2048;g;4.96;0.103618019
g++;-O3;string;9;2048;g;4.88;0.097253809
g++;-O3;string;0;2048;h;0.22;0.003664131
g++;-O3;string;1;2048;h;0.25;0.003931822
g++;-O3;string;2;2048;h;0.22;0.003742868
g++;-O3;string;3;2048;h;0.21;0.003774287
g++;-O3;string;4;2048;h;0.22;0.003683056
g++;-O3;string;5;2048;h;0.16;0.003651849
g++;-O3;string;6;2048;h;0.20;0.003684139
g++;-O3;string;7;2048;h;0.20;0.003832205
g++;-O3;string;8;2048;h;0.21;0.003958302
g++;-O3;string;9;2048;h;0.23;0.003962670
g++;-O3;string;0;2048;i;0.24;0.004089517
g++;-O3;string;1;2048;i;0.16;0.003203520
g++;-O3;string;2;2048;i;0.16;0.003249977
g++;-O3;string;3;2048;i;0.16;0.003305671
g++;-O3;string;4;2048;i;0.15;0.003159277
g++;-O3;string;5;2048;i;0.17;0.003277218
g++;-O3;string;6;2048;i;0.14;0.003378828
g++;-O3;string;7;2048;i;0.13;0.003208500
g++;-O3;string;8;2048;i;0.18;0.003134551
g++;-O3;string;9;2048;i;0.18;0.003266237
